id_transferencia,cantidad,cuenta_emisora,cuenta_receptora,fecha_movimiento
8399329347,3647.14,884,157,2024-02-04
8650370890,1770.23,539,572,2024-06-01
3224421221,1640.5,550,476,2024-09-02
7629883700,6227.58,322,324,2024-03-02
8223842427,8077.43,389,10,2022-11-04
4629109922,8854.74,541,540,2024-02-01
6957254938,9113.03,128,129,2024-07-02
8375386674,4007.42,261,262,2022-04-06
2283531914,3.65,733,230,2024-03-05
10735372643,6405.21,971,493,2022-05-03
3897138441,9530.76,1144,1143,2023-03-03
10210676250,6816.73,128,129,2023-06-01
1554016275,1781.36,1096,1158,2024-01-03
4750057409,7513.74,541,542,2023-08-06
9581773331,1633.85,473,569,2024-05-04
1951946733,3138.12,322,433,2023-07-01
3837329442,9639.52,794,32,2024-05-05
9682694083,5376.65,262,33,2024-09-01
7170146653,394.94,193,791,2024-04-04
7246220560,8815.27,136,137,2024-10-06
8514286975,3592.76,860,963,2023-01-04
7027178187,7721.26,541,542,2024-08-04
4749545585,4493.97,853,592,2024-09-04
10825475389,8755.3,1089,1165,2023-05-01
6170143543,7076.32,331,954,2023-08-03
2204211653,1224.25,128,129,2024-11-02
1887248371,2271.59,1143,1144,2024-05-05
6296841733,3592.72,1121,1177,2022-08-05
4862805346,9363.31,425,763,2023-05-01
2720672714,7879.08,47,46,2022-01-06
5686539768,8134.28,260,258,2024-07-02
9694252290,4871.8,305,465,2024-05-01
3938311104,5866.55,1121,649,2024-08-05
4372272954,5015.29,961,696,2022-09-06
8293809887,451.84,261,262,2023-07-04
10665709947,382.55,112,1174,2024-06-03
7739547363,1686,910,909,2023-09-04
8424406088,8220.17,489,806,2023-01-01
8259091075,4743.49,1073,577,2022-07-04
6867189915,5537.84,539,572,2024-03-01
8901356290,537.15,672,67,2024-05-03
3029814240,9191.62,260,258,2022-09-04
3695865462,3536.77,961,696,2024-04-04
5434333345,4093.49,733,231,2023-04-02
9241394463,4954.71,198,197,2023-03-01
9314790270,304.88,782,781,2022-11-01
4539385829,2621.95,128,129,2022-04-02
9448636751,8947.27,107,463,2022-02-02
7978951499,6965.37,128,129,2024-07-01
1184604052,5330.84,322,835,2023-10-04
10050599407,48.5,357,356,2024-10-04
8124790054,3300.77,193,791,2025-01-03
9391437729,1798.75,933,448,2024-06-02
4845482702,1285.79,610,652,2024-11-06
3581645145,3781.33,181,183,2024-05-01
5337466044,7479.56,612,920,2024-10-03
3687617632,2541.42,760,666,2022-03-05
10269565253,1572.25,539,572,2022-06-02
10312852302,7661.88,359,360,2023-09-02
1922908864,5599.24,128,129,2023-08-01
9389026576,3533.41,884,157,2022-01-04
5258804321,2731.72,47,46,2022-06-05
3835480460,8135.76,946,435,2024-11-06
4064913440,7787.53,612,1124,2022-07-02
5653638001,8868.91,550,476,2024-10-03
1274680560,7541.94,610,652,2022-01-02
3316771350,4320.98,826,1173,2024-07-02
6122453345,8101.24,181,182,2022-01-01
8760483786,1329.67,492,1163,2022-10-03
6487318267,4421.87,745,744,2024-05-05
4152176579,9005.8,128,129,2024-09-03
9962313444,2915.15,261,262,2024-04-05
8768772638,2823.08,107,558,2023-01-01
4295898522,8892.29,181,182,2024-01-01
5107753132,4379.46,985,455,2022-02-02
4759462953,4336.01,837,862,2022-03-03
1144410558,9585,262,261,2024-01-01
9345228292,3563.94,425,763,2023-04-04
8328454367,5846.13,1009,1005,2022-07-02
4257811591,2814.59,128,129,2023-03-01
3327446099,5449.22,909,910,2025-01-03
3824812779,542.67,985,609,2024-11-01
8428641272,5455.77,297,504,2024-04-01
2921618706,8188.23,1167,676,2023-06-03
5985391640,8257.23,308,309,2022-07-04
7660826529,9916.52,1033,945,2022-02-06
2414531413,927.04,261,262,2024-05-05
7107840767,464.43,311,161,2024-04-03
1430353789,8159.98,1107,1105,2022-08-01
10409354096,6536.69,637,917,2022-03-01
7500784032,9625.65,788,118,2024-02-06
1752824912,3219.74,261,262,2022-02-06
8898758015,5525.39,541,898,2022-07-05
9172357521,8604.57,373,224,2023-01-01
1884357500,7354.92,443,790,2023-06-05
10284068305,4059.62,745,744,2023-06-05
10227071188,5866.71,742,405,2022-06-04
1548726973,8282.37,29,30,2023-01-05
1202063502,1530.22,668,822,2022-01-06
5408533729,1185.65,541,287,2022-11-01
2933635723,7722,443,790,2024-04-06
5405897796,1400.79,1063,1162,2023-11-05
1843570249,8861.75,181,183,2024-11-04
4450185969,8195.6,279,342,2022-10-03
6206714466,871.99,1139,1141,2022-08-01
6651267474,3542.5,308,309,2022-01-01
8482106027,4803.32,760,692,2024-02-04
10345315418,9501.43,261,262,2024-07-04
10945418242,6366.16,331,892,2024-08-04
3066560762,3727.17,860,963,2024-03-05
4505015983,4492.91,909,910,2024-01-05
8493203160,4332.89,1075,1084,2024-02-05
8158148907,6782.14,183,181,2023-11-03
2038116407,2040.98,292,702,2022-01-05
4183430740,2656.67,867,427,2023-01-03
8506722699,2070.94,516,603,2023-11-02
1028986770,9543.28,1033,945,2022-06-01
4959634230,2670.07,610,801,2024-06-06
10017287368,5858.95,194,188,2023-10-03
7497800744,5428.95,128,129,2023-05-02
7237505004,504.08,860,963,2024-09-01
2932957353,2259.8,425,59,2022-06-01
4986971097,7441.11,612,1088,2022-04-03
9676085092,9858.64,860,1156,2023-08-02
1520687633,7282.77,855,996,2024-05-02
7780070785,6251.33,971,493,2023-10-02
10421720896,9737.79,733,728,2023-01-03
4252707039,5910.3,880,878,2024-01-06
10656863541,9001.93,356,358,2023-01-03
8001157944,6360.59,1029,354,2024-09-05
7089702038,7378.26,853,592,2022-04-01
6787755635,2853.34,47,46,2023-09-01
3573959122,4356.22,961,696,2022-10-05
9450422858,2848.33,1045,1046,2024-10-06
8009811811,8186.78,81,579,2022-08-01
1582420251,2981.47,1033,1008,2024-04-05
7964862160,6520.87,1127,1128,2024-05-06
8329873198,398.54,957,685,2025-01-06
1265158364,5559.34,613,583,2023-06-05
2582032891,6947.18,297,1053,2025-01-04
1390151019,7441,403,993,2024-06-06
4386324983,6106.5,181,182,2023-07-03
6143961797,6950.31,425,799,2024-08-01
5265110856,2141.78,128,129,2022-03-04
1313105336,2652.47,502,446,2023-06-05
4355965533,4949.73,788,179,2024-04-03
4207213297,7444.5,757,756,2023-04-06
10518954386,1087.48,1033,945,2023-01-03
10287955185,6908.01,47,46,2024-07-01
5796645608,8974.66,759,70,2023-02-04
4455387990,3998.63,425,763,2024-02-01
5648371536,3508.82,1098,214,2023-08-01
2329628098,7399.2,550,476,2023-06-02
7375131603,4021.32,1119,1171,2022-08-01
9058704970,7355.42,733,388,2024-04-04
3272572165,8268.97,673,640,2023-01-03
2995949510,4487.54,363,361,2023-08-01
6038627664,8866.77,331,892,2023-01-01
9179201833,3474.42,193,791,2022-09-02
5252323584,912.11,627,184,2024-10-02
4239428985,4308.78,425,59,2024-04-04
4765253951,9624.6,229,394,2023-03-03
10695229097,5903.71,356,358,2024-05-05
1464022279,916.21,627,184,2022-01-01
7872254309,528.71,280,279,2022-04-05
4728428171,8396.78,261,262,2024-02-05
10404129054,7106.29,1033,945,2023-06-06
10540924082,6048.28,78,116,2023-01-06
3845582268,695.08,1033,945,2022-07-05
8416665821,6405.97,425,763,2022-05-01
3400412282,3171.48,910,909,2024-01-01
7212750005,2901.21,384,385,2024-01-02
5606589870,391.58,201,202,2024-07-05
5219034704,2656.09,181,183,2025-01-01
10958921607,2598.54,331,892,2022-11-06
4630340286,4741.95,385,384,2022-02-04
5585000901,2244.44,612,921,2024-05-04
8157123350,6083.42,541,656,2022-03-01
5229458503,9986.99,260,258,2023-02-02
2080290143,9969.61,628,187,2024-10-01
2124196568,5863.98,357,358,2024-09-05
2837142841,1435.25,128,129,2022-03-01
5432884049,843.01,112,886,2024-06-05
3089662789,4924.07,674,477,2023-05-02
8618018113,1941.68,363,364,2022-08-01
10394599183,9759.94,46,178,2024-11-01
9964829331,1616.13,292,293,2022-06-04
4089813339,5099.81,634,368,2023-07-01
9982685166,1917.19,542,948,2023-11-01
6863418009,6899.29,946,435,2023-11-05
8884037563,3915.48,637,917,2023-11-03
10773430685,8777.37,541,542,2025-01-03
4096643444,9397.46,715,429,2023-04-03
9598867328,9252.15,122,124,2023-08-01
3001227254,852.63,957,727,2022-01-01
8234855881,8774.86,308,309,2024-01-03
8697599319,6351.93,946,904,2022-07-05
8507021064,77.17,742,405,2023-04-02
1641843245,2944.08,610,565,2023-05-02
1415214501,5979.9,582,588,2024-03-03
10116890825,2632.79,258,260,2025-01-01
7691024878,7897.61,223,669,2022-03-06
3234627912,916.36,744,745,2024-10-06
2125084010,7066.21,229,830,2023-05-05
1908270021,4908.86,281,282,2023-05-03
1736348438,4529.19,260,258,2024-02-04
4129530999,5915.3,1071,1120,2022-05-01
3460188704,9208.44,345,1147,2022-01-01
4927181461,5658.49,271,428,2023-02-04
10159093922,678.25,182,181,2022-04-01
5797969200,5093.74,1033,945,2024-01-01
9525113643,5487.8,1033,1008,2024-11-06
6766648429,7806.8,524,630,2022-01-05
9471342883,6027.8,967,966,2022-08-01
8981602214,5695.3,297,467,2023-02-03
6157750312,7196.27,961,696,2022-09-01
1073833218,6577.89,960,495,2023-02-03
3595626612,8442.04,425,59,2024-11-01
7720461455,7217.65,261,262,2024-03-01
8349547638,131.58,985,609,2024-07-03
7549747877,7971.72,1029,325,2024-07-02
10551591477,9667.01,542,540,2024-01-01
9371046774,9014.1,128,129,2024-06-06
3128932362,561.91,607,145,2024-08-05
8159243175,2376.96,610,801,2025-01-06
1936078318,6810.73,233,138,2024-06-02
9635866534,6779.46,260,258,2023-10-03
7080119416,1372.66,260,258,2023-04-06
6335680267,3842.93,590,237,2024-10-03
8284139065,6481.91,128,129,2024-01-06
3638944713,4274.48,788,399,2023-03-06
6308727004,648.54,1033,945,2023-03-03
1482526029,3802.38,1014,900,2022-10-06
4576328449,8982.95,612,1124,2022-01-02
10367973183,6556.25,29,30,2022-07-01
3338337654,9828.37,260,258,2022-01-03
3439214398,591.94,271,307,2023-02-05
3510651721,6549.96,260,258,2024-01-05
5550089790,7995.62,261,262,2022-11-06
5855236151,4429.62,788,399,2022-10-06
7305882085,2235.41,47,46,2024-06-06
7758013173,4341.1,985,1154,2023-09-01
1056129422,4438.31,627,599,2024-02-01
10142060587,4896.94,1033,1008,2024-07-02
3711684552,9178.83,788,399,2023-04-01
8317877372,8019.22,539,572,2022-01-06
9958586698,8905.34,1073,708,2022-07-04
1745587743,3514.72,260,258,2022-04-01
4150689276,9085.56,128,129,2022-01-02
10838732247,9535.13,1031,1043,2024-04-01
2768099632,9899.15,88,347,2024-01-02
3177657458,7167.94,183,181,2025-01-01
7581211652,1065.28,258,260,2024-05-03
6924554363,4175.3,524,630,2023-09-02
1267986841,7744.08,1075,1084,2023-03-03
10424665207,2416.84,1167,676,2025-01-05
7687157789,4117.38,971,493,2022-10-03
5446898673,7618.66,715,429,2022-10-05
6171319635,9511.53,260,258,2023-05-01
4698759984,9744.78,612,920,2023-02-02
6124298650,6638.74,1045,1046,2023-03-04
9338996189,7849.57,258,260,2022-04-01
9625754520,5131.01,864,844,2022-01-04
3690348463,1728.51,1119,1171,2024-02-02
8549370563,9412.98,298,297,2022-07-02
9539263925,1770.78,373,988,2022-07-01
9058355126,2879.45,322,323,2024-03-02
10523325263,7820.61,113,1151,2022-01-02
7236505282,3746.67,733,222,2022-02-06
9136651604,3710.75,473,569,2023-11-01
2597013121,9312.65,824,914,2023-04-06
3916245776,3972.53,826,1173,2023-03-01
6660980789,4731.57,760,666,2022-07-01
6015558964,641.92,668,738,2023-01-05
3901037383,5295.45,1096,939,2022-10-02
9509870767,2872.31,322,433,2023-09-04
1558024078,6908.49,885,646,2022-08-01
1569272298,5273.51,946,435,2024-03-01
5940940589,9909.67,742,405,2024-09-03
3024626523,5262.3,153,154,2024-03-03
3470401063,513.68,260,258,2024-01-06
2929912475,5774.41,363,444,2022-11-01
5027422524,4806.67,885,646,2025-01-01
1822485964,8778.34,308,309,2024-06-01
6045631379,5451.09,642,450,2023-03-03
9220099910,2369.99,978,464,2023-05-03
5896975777,422.15,1033,945,2023-04-01
2110642975,3810.69,524,386,2024-01-01
5560628815,6036.32,627,747,2023-01-03
8673301413,7047.71,885,646,2024-02-05
1086372279,4144.32,425,59,2022-08-04
6874112818,3797.25,136,137,2022-02-04
1801909899,7345.53,359,823,2023-04-03
3831149246,4290.7,148,442,2022-08-02
7289029276,2229.83,425,59,2024-03-02
5120171499,3276.53,1121,219,2023-03-01
2710364890,1820.04,542,540,2022-01-02
6354875257,1209.72,260,258,2023-03-01
5879032027,8324.43,1033,1008,2022-04-05
4302698605,5913.1,969,1180,2024-01-06
2434768581,4212.32,612,920,2022-11-05
3762966742,5523,788,736,2024-02-04
10013072678,4604.71,661,659,2024-05-04
2585101760,2513.32,162,172,2024-07-04
9798862775,1427.88,682,1035,2024-07-01
7608399954,8399.07,971,493,2024-06-03
7147976996,8338.69,260,258,2024-01-01
4432556875,3180,1033,1008,2023-04-01
3354984336,799.88,128,129,2022-05-02
5217080790,3151.1,734,735,2025-01-06
7683882481,3128.39,855,802,2025-01-01
8593783104,6600.35,373,224,2023-09-04
9320580282,7088.44,298,459,2024-04-03
10813256943,6198.89,345,295,2025-01-01
9291194452,3972.14,425,763,2024-02-04
4608137465,8092.83,541,542,2023-07-01
4359091845,3194.54,578,39,2023-06-02
5227912813,1630.77,744,745,2022-03-02
10509680923,7368.6,492,872,2024-04-01
2435918536,1911.84,78,116,2024-06-01
7980336595,4466.64,745,744,2023-06-03
8415166772,3399.88,1089,1165,2022-11-04
7725501596,9707.14,580,336,2023-01-01
4232715041,6535.15,128,129,2022-03-02
2923041537,7311.35,183,181,2023-11-06
7020221024,7556.75,122,124,2022-08-01
7289412289,5856.63,539,572,2023-01-05
7639909324,4316.75,363,361,2023-02-03
1595796043,7607.09,1009,1005,2022-09-03
7951934755,386.89,946,651,2022-07-03
10211668031,9594.53,1006,695,2022-06-01
4792691339,2717.01,425,763,2022-07-05
4102862067,5478.05,162,172,2023-10-03
2942899566,1410.11,128,129,2023-01-01
5871240964,225.86,275,274,2023-04-01
5741490338,9566.68,297,504,2024-10-01
2855018454,5136.98,757,756,2024-10-06
7502959182,5009.48,128,129,2024-01-01
3069311832,1681.94,539,572,2023-08-04
5308877787,5496.93,331,892,2022-10-05
3504785466,222.8,1073,708,2022-02-04
7475068385,2996.75,492,1056,2024-09-06
9734357392,7870.04,271,307,2022-02-05
8461726969,874.22,961,696,2023-01-01
6222387056,3640.05,1065,1066,2022-02-01
8552754814,4523.02,331,892,2022-09-01
8642154773,5390.89,473,569,2023-01-01
1706003432,1178.28,201,202,2023-10-03
6563846630,9337.13,292,293,2024-02-04
5095845906,2150.36,516,603,2024-06-02
10142175003,5537.61,1033,945,2023-01-05
5249623202,2012.37,610,565,2022-02-01
8119876967,4678.8,524,386,2023-04-02
8939869688,9652.58,329,179,2022-11-02
10521484317,8891.9,373,224,2024-09-05
3986042483,5307.37,1096,810,2022-08-06
10983714708,8490.67,627,184,2024-06-06
5284462031,9908.29,384,385,2024-01-02
5683917615,8054.81,260,258,2023-01-03
2610530623,997.1,760,666,2022-07-02
9985236565,2466.51,322,835,2023-02-04
8455196662,2910.69,357,356,2024-05-04
9205073558,278.1,47,46,2022-10-04
7880146777,2230.45,260,258,2024-09-05
10459395616,3893.87,320,319,2024-03-02
9930404057,1959.85,541,542,2022-07-01
2593439371,9071.7,181,182,2022-02-01
4223914601,9607.18,1064,486,2022-07-04
10790126095,5370.38,644,643,2023-04-01
9567378325,424.64,1033,1008,2022-01-04
1092201214,4899.63,661,535,2023-07-01
10306895210,1417.14,193,1050,2023-01-01
10426625407,5621.28,260,258,2025-01-05
9855080686,1217.89,281,245,2024-10-01
2618296416,4514.59,1033,945,2022-08-02
4065994718,4539.86,489,806,2024-11-05
3420952806,2981.64,1071,1120,2022-03-01
8494891569,8335.16,879,878,2024-07-01
6500267564,1589.97,690,764,2023-06-02
5427986224,5980.96,390,146,2025-01-01
3125739060,2096.18,925,1001,2022-05-04
5129585048,4185.51,298,458,2022-01-01
6618656122,5887.27,1009,1005,2022-10-02
1241010230,1229.16,957,685,2022-02-06
9877369959,7432.75,582,26,2025-01-02
2221761293,2703.21,113,112,2025-01-01
6932330486,2764.42,539,572,2024-08-01
5478892630,789.58,47,46,2022-02-01
8790861768,3289.98,757,756,2022-03-03
4090697100,7492.92,421,632,2023-01-03
9746666960,927.06,744,745,2024-04-06
2851096515,9681.32,258,260,2023-09-06
3041444129,6190.25,298,297,2024-08-02
5919232752,6123.53,422,423,2023-02-01
3511980347,664.61,162,172,2023-08-01
6140425355,649.24,542,287,2024-04-01
7360225003,7807.63,644,643,2022-01-03
7537174417,3263.69,910,909,2024-01-05
9816160178,2437.3,541,542,2024-11-03
5328059246,6063.77,260,258,2024-05-01
3524452761,7009.78,86,228,2023-07-04
5992680678,7538.67,413,675,2024-01-05
9529111203,5860.96,541,898,2022-09-04
4479871701,5059.14,1029,555,2022-06-04
8731730650,9086.71,229,119,2024-10-06
3780267820,9996.61,181,182,2022-01-01
1000179382,4946.91,1096,939,2022-01-04
5449589236,4642.66,524,630,2023-02-01
4173006732,2878.05,274,275,2024-11-02
3367024692,494.71,580,336,2022-01-03
9675678115,2826.25,261,262,2024-08-05
7300672568,5251.52,363,346,2022-04-06
3068848435,4200.05,384,385,2023-07-01
6051655283,7826.75,733,854,2024-08-03
2485943928,1140.21,281,282,2022-05-01
5421134163,3138.24,260,258,2022-01-01
6911650611,6798.2,1107,1108,2024-06-03
3649980845,4813.94,136,137,2022-07-06
10645572484,3622.05,757,756,2022-01-06
3743138002,4562.33,112,238,2024-04-03
4838379332,6200.99,297,504,2022-01-01
2066276858,9669.79,148,442,2022-08-05
5067952576,8596.93,627,251,2022-10-03
3622784699,4837.83,324,835,2023-06-04
2303651543,5328.53,910,909,2023-07-01
9542927444,1753.48,715,344,2022-01-03
2615262317,7579.47,389,166,2024-07-03
7165183780,4114.18,181,183,2022-01-06
7813462516,4463.41,1096,810,2022-09-06
1553250723,9338.3,1148,703,2024-03-04
5739789796,6502.89,1096,939,2022-01-06
3553980109,4505.16,517,291,2025-01-04
2297234054,5562.1,425,763,2023-02-01
4531532918,7394.32,946,435,2023-02-02
5245653653,2122.6,525,526,2022-07-01
10266007832,8551.48,550,476,2023-08-01
6199798379,2415.43,136,137,2024-04-04
6427438326,3949.15,519,559,2024-01-04
8631034041,7543.81,541,542,2022-11-06
7070888772,9864.51,690,894,2025-01-03
8991499651,7996.33,524,630,2024-05-05
3263887071,2193.91,112,886,2022-04-04
1766793503,9131.65,425,799,2025-01-03
7523489689,3171.07,605,506,2022-07-02
4545207660,8896.11,627,747,2022-01-02
9660892405,1944.83,803,883,2024-06-01
5275087602,4027.71,516,603,2023-02-03
8717757284,8802.26,128,129,2022-05-02
1998293305,1076.68,742,405,2022-04-01
3001561442,994.58,46,47,2022-10-03
9227709023,5624.52,345,1147,2024-03-05
8747052957,3809.65,181,180,2024-01-06
2628929992,5598.33,855,996,2022-05-06
5294547676,8381.09,281,245,2022-01-01
3634099408,3214.48,986,982,2024-01-01
10553205968,8287.88,183,181,2022-04-02
7689411535,1881.03,425,763,2023-07-01
1493588655,5270.95,324,203,2024-01-05
3326876016,124.52,985,609,2022-06-02
9522827764,6246.41,946,435,2023-01-01
3551419534,8545.26,826,1173,2022-11-05
8704801892,7934.51,107,463,2022-10-04
10383315720,3772.87,607,518,2022-06-01
7079881608,7693.74,331,892,2022-01-01
6123675496,7740.23,122,124,2024-04-02
5181361730,516.01,627,184,2022-03-05
2920505918,2700.14,292,293,2023-01-01
3690379077,7559.14,331,658,2022-02-02
6388969435,6407.44,551,924,2022-04-02
5352387522,4576.33,961,696,2023-01-03
7866647118,4165.2,610,652,2024-08-02
2351634805,8095.81,258,260,2023-07-02
5527454500,2871.46,757,756,2022-04-04
9596208598,4978.5,1033,945,2024-06-04
6980329841,6875.71,385,384,2023-04-04
2909062344,9324.77,620,1048,2022-11-06
1523228431,7546.37,826,1173,2022-04-01
10302298969,357.42,413,675,2022-02-02
9972049614,9842.11,946,947,2024-01-05
2431598402,7181.91,1009,1005,2023-01-06
3226654008,7583.08,524,386,2022-08-04
2115441227,3590.01,128,129,2024-01-05
9629468746,5441.58,869,902,2023-01-06
6579309616,1500.59,363,444,2023-07-03
7652208617,9201.16,1033,1008,2022-10-02
3299091941,9187.94,582,588,2024-05-06
9949389274,1634.16,516,603,2022-02-04
5570162726,2736.54,826,1173,2023-04-01
7492181168,2445.87,627,866,2024-06-05
3330190259,4383.33,995,836,2022-01-01
1919202164,5199.17,788,36,2022-08-04
5883892342,709.3,946,904,2024-03-04
9058070236,7179.36,297,504,2022-10-01
4323351426,6562.42,542,541,2024-06-01
1213397602,8632.43,390,146,2022-08-05
7227923061,6236.32,884,157,2023-07-04
8682066194,3885.67,425,59,2023-09-01
7027238266,980.34,279,69,2023-03-06
6079771424,6529.48,1148,108,2022-08-05
8594868813,8301.7,262,261,2024-01-02
1861476450,2426.49,425,59,2025-01-03
6753958592,5022.46,235,236,2023-01-06
6422041036,817.55,384,385,2022-07-04
8769015180,5954.96,628,187,2022-03-01
5343285264,2340.78,582,26,2023-09-02
2362316310,2660,995,750,2024-01-06
4089544529,779.79,258,260,2023-10-01
4167185651,8069.55,183,181,2023-06-05
4557535756,3553.89,183,181,2022-11-05
7524273941,3265.46,324,534,2023-01-03
1454329483,5636.19,376,378,2024-01-01
7872798081,8748.09,193,791,2023-09-01
10359228314,4459.54,413,675,2023-01-01
3397220982,61.64,1071,1120,2023-08-01
6795324251,9007.58,1096,810,2023-03-01
2061577379,4810.49,384,385,2024-05-01
3819774586,107.73,201,202,2022-03-04
5207474458,7017.3,182,181,2024-03-02
2075120284,3055.21,29,30,2022-03-01
1712698653,5340.18,260,258,2023-03-01
4898371343,2922.05,262,261,2024-06-01
9437580007,2841.38,389,1,2023-08-03
10107372329,8935.99,957,685,2024-01-04
6428913410,5322.26,153,154,2024-01-01
